             # klen              E(eV)
     0.541978712     2.209711460
     0.554119630     2.191830806
     0.566260548     2.234160265
     0.578401466     2.209161122
     0.590542384     2.183555264
     0.602683302     2.157410189
     0.614824220     2.130761679
     0.626965139     2.117374015
     0.639106057     2.093552977
     0.651246975     2.089776552
     0.663387893     2.097324707
  
     0.000000000     2.101403738
     0.007009492     2.097456426
     0.014018985     2.095859705
     0.021028477     2.129410129
     0.028037969     2.163805924
     0.035047461     2.198323278
     0.042056954     2.232909376
     0.049066446     2.267532687
     0.056075938     2.302200300
     0.063085430     2.308207443
     0.070094923     2.310728181
     0.077104415     2.313531836
     0.084113907     2.316623268
     0.091123400     2.320007305
     0.098132892     2.323688571
     0.105142384     2.327671191
     0.112151876     2.312133612
     0.119161369     2.293799352
     0.126170861     2.276306829
     0.133180353     2.259690940
     0.140189845     2.243997430
     0.140189845     2.243997430
     0.154208830     2.258907375
     0.168227814     2.273203787
     0.182246798     2.303020019
     0.196265783     2.300206999
     0.210284767     2.313019335
     0.224303751     2.325049739
     0.238322736     2.299150363
     0.252341720     2.266498885
     0.266360704     2.205129709
     0.280379689     2.174262444
     0.294398673     2.207909256
     0.308417657     2.391533149
     0.322436642     2.416483881
     0.336455626     2.306379205
     0.350474611     2.337832208
     0.364493595     2.368345670
     0.378512579     2.397967149
     0.392531564     2.427829229
     0.406550548     2.510281708
     0.420569532     2.503341432
     0.420569532     2.503341432
     0.432710450     2.514576306
     0.444851368     2.467216193
     0.456992286     2.453169325
     0.469133204     2.405541802
     0.481274122     2.345018496
     0.493415040     2.314830506
     0.505555958     2.286052524
     0.517696876     2.258826310
     0.529837794     2.233312164
     0.541978712     2.209810888
     0.554119630     2.193735816
     0.566260548     2.242582323
     0.578401466     2.225423063
     0.590542384     2.199128468
     0.602683302     2.172335918
     0.614824220     2.145075672
     0.626965139     2.153246501
     0.639106057     2.156480957
     0.651246975     2.128440219
     0.663387893     2.101403738
  
     0.000000000     2.230735798
     0.007009492     2.235477849
     0.014018985     2.248274730
     0.021028477     2.266450579
     0.028037969     2.287949041
     0.035047461     2.300826624
     0.042056954     2.302258159
     0.049066446     2.267541008
     0.056075938     2.305927996
     0.063085430     2.336871152
     0.070094923     2.371552616
     0.077104415     2.406213492
     0.084113907     2.392881535
     0.091123400     2.371744808
     0.098132892     2.351163561
     0.105142384     2.331270752
     0.112151876     2.331931464
     0.119161369     2.336527623
     0.126170861     2.341431285
     0.133180353     2.346641117
     0.140189845     2.352146984
     0.140189845     2.352146984
     0.154208830     2.331551571
     0.168227814     2.315127460
     0.182246798     2.391082555
     0.196265783     2.405925356
     0.210284767     2.404131642
     0.224303751     2.340604376
     0.238322736     2.323032614
     0.252341720     2.266510108
     0.266360704     2.205141354
     0.280379689     2.174264366
     0.294398673     2.207913734
     0.308417657     2.403503488
     0.322436642     2.416487961
     0.336455626     2.306383396
     0.350474611     2.337835750
     0.364493595     2.368348421
     0.378512579     2.397969357
     0.392531564     2.482279548
     0.406550548     2.510284969
     0.420569532     2.503342237
     0.420569532     2.503342237
     0.432710450     2.519589464
     0.444851368     2.473362078
     0.456992286     2.454969935
     0.469133204     2.435332679
     0.481274122     2.388525505
     0.493415040     2.369541360
     0.505555958     2.349179764
     0.517696876     2.327762129
     0.529837794     2.305465936
     0.541978712     2.282397216
     0.554119630     2.258626922
     0.566260548     2.248009081
     0.578401466     2.282276191
     0.590542384     2.259126656
     0.602683302     2.234946541
     0.614824220     2.209763088
     0.626965139     2.183600175
     0.639106057     2.180678955
     0.651246975     2.207251012
     0.663387893     2.230735798
  
     0.000000000     2.235586593
     0.007009492     2.240239538
     0.014018985     2.252829703
     0.021028477     2.270771119
     0.028037969     2.292051671
     0.035047461     2.300869277
     0.042056954     2.302300024
     0.049066446     2.303956855
     0.056075938     2.305967606
     0.063085430     2.336880800
     0.070094923     2.371563443
     0.077104415     2.406239909
     0.084113907     2.440895805
     0.091123400     2.454121236
     0.098132892     2.437107254
     0.105142384     2.420751889
     0.112151876     2.331958628
     0.119161369     2.336552941
     0.126170861     2.341454819
     0.133180353     2.346662982
     0.140189845     2.352171043
     0.140189845     2.352171043
     0.154208830     2.364066553
     0.168227814     2.377079154
     0.182246798     2.391091751
     0.196265783     2.405932062
     0.210284767     2.404142124
     0.224303751     2.340618747
     0.238322736     2.323043985
     0.252341720     2.309291224
     0.266360704     2.323756996
     0.280379689     2.342401537
     0.294398673     2.365058275
     0.308417657     2.403510172
     0.322436642     2.421606824
     0.336455626     2.429579134
     0.350474611     2.442776638
     0.364493595     2.456050635
     0.378512579     2.469322466
     0.392531564     2.482289289
     0.406550548     2.535721370
     0.420569532     2.503416014
     0.420569532     2.503416014
     0.432710450     2.525172514
     0.444851368     2.520149176
     0.456992286     2.516821711
     0.469133204     2.439847896
     0.481274122     2.414763937
     0.493415040     2.393397551
     0.505555958     2.371304419
     0.517696876     2.348529210
     0.529837794     2.325104559
     0.541978712     2.301057420
     0.554119630     2.276412259
     0.566260548     2.251193605
     0.578401466     2.306855123
     0.590542384     2.339330823
     0.602683302     2.326717361
     0.614824220     2.316295143
     0.626965139     2.305424276
     0.639106057     2.282244942
     0.651246975     2.258222104
     0.663387893     2.235586593
  
     0.000000000     2.297592882
     0.007009492     2.297721707
     0.014018985     2.298108443
     0.021028477     2.298753878
     0.028037969     2.299659328
     0.035047461     2.311556752
     0.042056954     2.336580718
     0.049066446     2.303997781
     0.056075938     2.389183834
     0.063085430     2.415491826
     0.070094923     2.430845756
     0.077104415     2.414145521
     0.084113907     2.440903748
     0.091123400     2.475533458
     0.098132892     2.510137858
     0.105142384     2.544701993
     0.112151876     2.405207538
     0.119161369     2.390539396
     0.126170861     2.376789290
     0.133180353     2.363989950
     0.140189845     2.352178821
     0.140189845     2.352178821
     0.154208830     2.364081867
     0.168227814     2.377091199
     0.182246798     2.530355984
     0.196265783     2.467407389
     0.210284767     2.421250694
     0.224303751     2.392025614
     0.238322736     2.345628945
     0.252341720     2.353229485
     0.266360704     2.365374748
     0.280379689     2.377922177
     0.294398673     2.390645505
     0.308417657     2.543483939
     0.322436642     2.562013571
     0.336455626     2.429580485
     0.350474611     2.442777977
     0.364493595     2.456054598
     0.378512579     2.469329005
     0.392531564     2.522508214
     0.406550548     2.535724731
     0.420569532     2.516535591
     0.420569532     2.516535591
     0.432710450     2.525203856
     0.444851368     2.529384147
     0.456992286     2.543979638
     0.469133204     2.510946420
     0.481274122     2.426563448
     0.493415040     2.412605995
     0.505555958     2.397587002
     0.517696876     2.381359574
     0.529837794     2.363895483
     0.541978712     2.345215776
     0.554119630     2.325358737
     0.566260548     2.304366107
     0.578401466     2.311865990
     0.590542384     2.339380370
     0.602683302     2.326761170
     0.614824220     2.316338937
     0.626965139     2.308139910
     0.639106057     2.302289016
     0.651246975     2.298768203
     0.663387893     2.297592882
  
     0.000000000     2.297637333
     0.007009492     2.297766086
     0.014018985     2.298152608
     0.021028477     2.298797685
     0.028037969     2.299702634
     0.035047461     2.315474855
     0.042056954     2.340362528
     0.049066446     2.362584226
     0.056075938     2.393063050
     0.063085430     2.420395650
     0.070094923     2.447973803
     0.077104415     2.473508460
     0.084113907     2.471038134
     0.091123400     2.475544912
     0.098132892     2.510148936
     0.105142384     2.544713534
     0.112151876     2.579217867
     0.119161369     2.613678104
     0.126170861     2.648075469
     0.133180353     2.682401517
     0.140189845     2.715832110
     0.140189845     2.715832110
     0.154208830     2.655030099
     0.168227814     2.592915237
     0.182246798     2.530364996
     0.196265783     2.467416959
     0.210284767     2.421254061
     0.224303751     2.392037850
     0.238322736     2.345646656
     0.252341720     2.353245545
     0.266360704     2.365388714
     0.280379689     2.377933881
     0.294398673     2.390654770
     0.308417657     2.543485785
     0.322436642     2.562014909
     0.336455626     2.455034520
     0.350474611     2.491540691
     0.364493595     2.530796744
     0.378512579     2.536422918
     0.392531564     2.522519015
     0.406550548     2.538072386
     0.420569532     2.516614286
     0.420569532     2.516614286
     0.432710450     2.547860453
     0.444851368     2.558522032
     0.456992286     2.572111031
     0.469133204     2.558067273
     0.481274122     2.503098324
     0.493415040     2.493541529
     0.505555958     2.482439542
     0.517696876     2.458779315
     0.529837794     2.434074093
     0.541978712     2.411185857
     0.554119630     2.390201121
     0.566260548     2.371200819
     0.578401466     2.354275899
     0.590542384     2.369498024
     0.602683302     2.349079043
     0.614824220     2.327711762
     0.626965139     2.308183952
     0.639106057     2.302333274
     0.651246975     2.298812605
     0.663387893     2.297637333
  
     0.000000000     2.678332323
     0.007009492     2.664796065
     0.014018985     2.640571242
     0.021028477     2.614634900
     0.028037969     2.588515510
     0.035047461     2.562626259
     0.042056954     2.537148266
     0.049066446     2.366313048
     0.056075938     2.488027492
     0.063085430     2.465361170
     0.070094923     2.454807528
     0.077104415     2.477436048
     0.084113907     2.505671085
     0.091123400     2.534867821
     0.098132892     2.564561837
     0.105142384     2.594616319
     0.112151876     2.579229931
     0.119161369     2.613690698
     0.126170861     2.648088583
     0.133180353     2.682415088
     0.140189845     2.715832896
     0.140189845     2.715832896
     0.154208830     2.655038129
     0.168227814     2.592923766
     0.182246798     2.572575533
     0.196265783     2.512753609
     0.210284767     2.452837178
     0.224303751     2.438203139
     0.238322736     2.454754478
     0.252341720     2.471854913
     0.266360704     2.489324320
     0.280379689     2.507104177
     0.294398673     2.525163982
     0.308417657     2.600937138
     0.322436642     2.588897287
     0.336455626     2.575721196
     0.350474611     2.563382539
     0.364493595     2.550139720
     0.378512579     2.536438260
     0.392531564     2.553240965
     0.406550548     2.563440877
     0.420569532     2.516620861
     0.420569532     2.516620861
     0.432710450     2.550771190
     0.444851368     2.560435969
     0.456992286     2.598712483
     0.469133204     2.573511140
     0.481274122     2.542747750
     0.493415040     2.513242129
     0.505555958     2.485205730
     0.517696876     2.458815511
     0.529837794     2.434111403
     0.541978712     2.411224226
     0.554119630     2.390240477
     0.566260548     2.371241126
     0.578401466     2.354318638
     0.590542384     2.371770297
     0.602683302     2.436641589
     0.614824220     2.501554017
     0.626965139     2.566410874
     0.639106057     2.631162687
     0.651246975     2.677789248
     0.663387893     2.678332323
  
     0.000000000     2.723129767
     0.007009492     2.713635893
     0.014018985     2.691808144
     0.021028477     2.668278683
     0.028037969     2.644607424
     0.035047461     2.621223117
     0.042056954     2.598302755
     0.049066446     2.512214921
     0.056075938     2.554242376
     0.063085430     2.533289562
     0.070094923     2.513355473
     0.077104415     2.496682853
     0.084113907     2.509203599
     0.091123400     2.537333191
     0.098132892     2.566721486
     0.105142384     2.596597666
     0.112151876     2.624963402
     0.119161369     2.655558482
     0.126170861     2.686367370
     0.133180353     2.717360636
     0.140189845     2.717074583
     0.140189845     2.717074583
     0.154208830     2.690855163
     0.168227814     2.631968893
     0.182246798     2.572590797
     0.196265783     2.512768815
     0.210284767     2.452853682
     0.224303751     2.438209466
     0.238322736     2.454758836
     0.252341720     2.471858433
     0.266360704     2.489327315
     0.280379689     2.507106784
     0.294398673     2.525166231
     0.308417657     2.600965265
     0.322436642     2.588923548
     0.336455626     2.575741646
     0.350474611     2.563403875
     0.364493595     2.550158357
     0.378512579     2.570240857
     0.392531564     2.553254315
     0.406550548     2.563459368
     0.420569532     2.543833979
     0.420569532     2.543833979
     0.432710450     2.550831431
     0.444851368     2.560471857
     0.456992286     2.598759366
     0.469133204     2.573543463
     0.481274122     2.542780662
     0.493415040     2.513276056
     0.505555958     2.485240783
     0.517696876     2.469914969
     0.529837794     2.456067534
     0.541978712     2.440980821
     0.554119630     2.424725362
     0.566260548     2.407360768
     0.578401466     2.388937439
     0.590542384     2.376326967
     0.602683302     2.440796751
     0.614824220     2.505336851
     0.626965139     2.569855659
     0.639106057     2.634300854
     0.651246975     2.695770609
     0.663387893     2.723129767
  
